Program Category,Program Name,Degree,Program Type,Sanctioned Intake,Actual Intake,NRI,PIO,clg_name
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,COLLEGE OF ENGINEERING PERUMON ( Government Self financing )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,90,Admissions Pending,Yes,No,COLLEGE OF ENGINEERING PERUMON ( Government Self financing )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,COLLEGE OF ENGINEERING PERUMON ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER AND INFORMATION SCIENCE),M.Tech,Full Time,18,Admissions Pending,No,No,COLLEGE OF ENGINEERING PERUMON ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,90,Admissions Pending,Yes,No,COLLEGE OF ENGINEERING TRIKARIPUR ( Government Self financing )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,COLLEGE OF ENGINEERING TRIKARIPUR ( Government Self financing )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,COLLEGE OF ENGINEERING TRIKARIPUR ( Government Self financing )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,Admissions Pending,Yes,No,COLLEGE OF ENGINEERING TRIKARIPUR ( Government Self financing )
Architecture and Town Planning,ARCHITECTURE,B.Arch,Full Time,40,Admissions Pending,No,No,COLLEGE OF ENGINEERING TRIVANDRUM ( Government )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,120,Admissions Pending,No,No,COLLEGE OF ENGINEERING TRIVANDRUM ( Government )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Part Time,40,Admissions Pending,No,No,COLLEGE OF ENGINEERING TRIVANDRUM ( Government )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,120,Admissions Pending,No,No,COLLEGE OF ENGINEERING TRIVANDRUM ( Government )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,120,Admissions Pending,No,No,COLLEGE OF ENGINEERING TRIVANDRUM ( Government )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Part Time,45,Admissions Pending,No,No,COLLEGE OF ENGINEERING TRIVANDRUM ( Government )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,120,Admissions Pending,No,No,COLLEGE OF ENGINEERING TRIVANDRUM ( Government )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,Admissions Pending,No,No,COLLEGE OF ENGINEERING TRIVANDRUM ( Government )
Engineering and Technology,ELECTRICAL ENGINEERING,B.Tech,Part Time,40,Admissions Pending,No,No,COLLEGE OF ENGINEERING TRIVANDRUM ( Government )
Engineering and Technology,APPLIED ELECTRONICS & INSTRUMENTATION ENGINEERING,B.Tech,Full Time,60,Admissions Pending,No,No,COLLEGE OF ENGINEERING TRIVANDRUM ( Government )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,COLLEGE OF ENGINEERING VADAKARA ( Government Self financing )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,COLLEGE OF ENGINEERING VADAKARA ( Government Self financing )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,COLLEGE OF ENGINEERING VADAKARA ( Government Self financing )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,Admissions Pending,Yes,No,COLLEGE OF ENGINEERING VADAKARA ( Government Self financing )
Engineering and Technology,INFORMATION TECHNOLOGY,B.Tech,Full Time,30,Admissions Pending,No,No,COLLEGE OF ENGINEERING VADAKARA ( Government Self financing )
MCA,MCA TWO YEARS,MCA TWO YEARS,Full Time,60,Admissions Pending,No,No,COLLEGE OF ENGINEERING VADAKARA ( Government Self financing )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,30,Admissions Pending,Yes,No,COLLEGE OF ENGINEERING, PATHANAPURAM ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,COLLEGE OF ENGINEERING, PATHANAPURAM ( Government Self financing )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,COLLEGE OF ENGINEERING, PATHANAPURAM ( Government Self financing )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,COLLEGE OF ENGINEERING, PATHANAPURAM ( Government Self financing )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,30,Admissions Pending,Yes,No,COLLEGE OF ENGINEERING, PATHANAPURAM ( Government Self financing )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,COLLEGE OF ENGINEERING, THALASSERY ( Government Self financing )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,120,Admissions Pending,Yes,No,COLLEGE OF ENGINEERING, THALASSERY ( Government Self financing )
Engineering and Technology,INFORMATION TECHNOLOGY,B.Tech,Full Time,60,Admissions Pending,No,No,COLLEGE OF ENGINEERING, THALASSERY ( Government Self financing )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,COLLEGE OF ENGINEERING, THALASSERY ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,COLLEGE OF ENGINEERING, THALASSERY ( Government Self financing )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,COLLEGE OF ENGINEERING, THALASSERY ( Government Self financing )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(SIGNAL PROCESSING),M.Tech,Full Time,18,Admissions Pending,No,No,COLLEGE OF ENGINEERING, THALASSERY ( Government Self financing )
Engineering and Technology,MECHANICAL ENGINEERING(MANUFACTURING SYSTEMS MANAGEMENT),M.Tech,Full Time,18,Admissions Pending,No,No,COLLEGE OF ENGINEERING, THALASSERY ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,30,Admissions Pending,No,No,COLLEGE OF ENGINEERING,POONJAR ( Government Self financing )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,30,Admissions Pending,No,No,COLLEGE OF ENGINEERING,POONJAR ( Government Self financing )
Architecture and Town Planning,ARCHITECTURE,B.Arch,Full Time,40,Admissions Pending,No,No,DC SCHOOL OF ARCHITECTURE AND DESIGN, TRIVANDRUM ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(CYBER FORENSICS AND INFORMATION SECURITY),M.Tech,Full Time,18,Admissions Pending,No,No,ER&DCI INSTITUTE OF TECHNOLOGY ( Central Government Self Financing )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(VLSI AND EMBEDDED SYSTEMS),M.Tech,Full Time,18,Admissions Pending,No,No,ER&DCI INSTITUTE OF TECHNOLOGY ( Central Government Self Financing )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,ERANAD KNOWLEDGECITY TECHNICAL CAMPUS ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,ERANAD KNOWLEDGECITY TECHNICAL CAMPUS ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,ERANAD KNOWLEDGECITY TECHNICAL CAMPUS ( Private )
Engineering and Technology,SAFETY AND FIRE ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,ERANAD KNOWLEDGECITY TECHNICAL CAMPUS ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,Admissions Pending,Yes,No,ERANAD KNOWLEDGECITY TECHNICAL CAMPUS ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,120,Admissions Pending,Yes,No,FEDERAL INSTITUTE OF SCIENCE AND TECHNOLOGY (FISAT) ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,120,Admissions Pending,Yes,No,FEDERAL INSTITUTE OF SCIENCE AND TECHNOLOGY (FISAT) ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,120,Admissions Pending,Yes,No,FEDERAL INSTITUTE OF SCIENCE AND TECHNOLOGY (FISAT) ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,120,Admissions Pending,Yes,No,FEDERAL INSTITUTE OF SCIENCE AND TECHNOLOGY (FISAT) ( Private )
Engineering and Technology,ELECTRONICS & INSTRUMENTATION ENGINEERING,B.Tech,Full Time,30,Admissions Pending,Yes,No,FEDERAL INSTITUTE OF SCIENCE AND TECHNOLOGY (FISAT) ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,FEDERAL INSTITUTE OF SCIENCE AND TECHNOLOGY (FISAT) ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND INFORMATION SYSTEM),M.Tech,Full Time,12,Admissions Pending,No,No,FEDERAL INSTITUTE OF SCIENCE AND TECHNOLOGY (FISAT) ( Private )
Engineering and Technology,MECHANICAL ENGINEERING(COMPUTER INTEGRATED MANUFACTURING),M.Tech,Full Time,9,Admissions Pending,No,No,FEDERAL INSTITUTE OF SCIENCE AND TECHNOLOGY (FISAT) ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(VLSI AND EMBEDDED SYSTEMS),M.Tech,Full Time,12,Admissions Pending,No,No,FEDERAL INSTITUTE OF SCIENCE AND TECHNOLOGY (FISAT) ( Private )
Engineering and Technology,CIVIL ENGINEERING(STRUCTURAL ENGINEERING AND CONSTRUCTION MANAGEMENT),M.Tech,Full Time,24,Admissions Pending,No,No,FEDERAL INSTITUTE OF SCIENCE AND TECHNOLOGY (FISAT) ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,90,Admissions Pending,No,No,GOVERNMENT COLLEGE OF ENGINEERING KANNUR ( Government )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,Admissions Pending,No,No,GOVERNMENT COLLEGE OF ENGINEERING KANNUR ( Government )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING,B.Tech,Full Time,60,Admissions Pending,No,No,GOVERNMENT COLLEGE OF ENGINEERING KANNUR ( Government )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,No,No,GOVERNMENT COLLEGE OF ENGINEERING KANNUR ( Government )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,No,No,GOVERNMENT COLLEGE OF ENGINEERING KANNUR ( Government )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING(POWER ELECTRONICS AND DRIVES),M.Tech,Full Time,18,Admissions Pending,No,No,GOVERNMENT COLLEGE OF ENGINEERING KANNUR ( Government )
Engineering and Technology,CIVIL ENGINEERING(COMPUTER AIDED STRUCTURAL ENGINEERING),M.Tech,Full Time,18,Admissions Pending,No,No,GOVERNMENT COLLEGE OF ENGINEERING KANNUR ( Government )
Engineering and Technology,MECHANICAL ENGINEERING(ADVANCED MANUFACTURING AND MECHANICAL SYSTEMS DESIGN),M.Tech,Full Time,18,Admissions Pending,No,No,GOVERNMENT COLLEGE OF ENGINEERING KANNUR ( Government )
Engineering and Technology,MECHANICAL ENGINEERING(ENERGY ENGINEERING),M.Tech,Full Time,18,Admissions Pending,No,No,GOVERNMENT COLLEGE OF ENGINEERING KANNUR ( Government )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING(POWER SYSTEMS),M.Tech,Full Time,18,Admissions Pending,No,No,GOVERNMENT COLLEGE OF ENGINEERING KANNUR ( Government )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,Admissions Pending,No,No,GOVERNMENT ENGINEERING COLLEGE IDUKKI ( Government )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,Admissions Pending,No,No,GOVERNMENT ENGINEERING COLLEGE IDUKKI ( Government )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,Admissions Pending,No,No,GOVERNMENT ENGINEERING COLLEGE IDUKKI ( Government )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,No,No,GOVERNMENT ENGINEERING COLLEGE IDUKKI ( Government )
Engineering and Technology,INFORMATION TECHNOLOGY,B.Tech,Full Time,60,Admissions Pending,No,No,GOVERNMENT ENGINEERING COLLEGE IDUKKI ( Government )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND SYSTEMS ENGINEERING),M.Tech,Full Time,18,Admissions Pending,No,No,GOVERNMENT ENGINEERING COLLEGE IDUKKI ( Government )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(VLSI AND EMBEDDED SYSTEMS),M.Tech,Full Time,18,Admissions Pending,No,No,GOVERNMENT ENGINEERING COLLEGE IDUKKI ( Government )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING(POWER ELECTRONICS AND CONTROL),M.Tech,Full Time,18,Admissions Pending,No,No,GOVERNMENT ENGINEERING COLLEGE IDUKKI ( Government )
Engineering and Technology,INFORMATION TECHNOLOGY(NETWORK ENGINEERING),M.Tech,Full Time,18,Admissions Pending,No,No,GOVERNMENT ENGINEERING COLLEGE IDUKKI ( Government )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,Admissions Pending,No,No,GOVERNMENT ENGINEERING COLLEGE SREEKRISHNAPURAM ( Government )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,Admissions Pending,No,No,GOVERNMENT ENGINEERING COLLEGE SREEKRISHNAPURAM ( Government )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,No,No,GOVERNMENT ENGINEERING COLLEGE SREEKRISHNAPURAM ( Government )
Engineering and Technology,INFORMATION TECHNOLOGY,B.Tech,Full Time,60,Admissions Pending,No,No,GOVERNMENT ENGINEERING COLLEGE SREEKRISHNAPURAM ( Government )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,Admissions Pending,No,No,GOVERNMENT ENGINEERING COLLEGE SREEKRISHNAPURAM ( Government )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,No,No,GOVERNMENT ENGINEERING COLLEGE SREEKRISHNAPURAM ( Government )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(INTERNET OF THINGS(IoT)),M.Tech,Full Time,18,Admissions Pending,No,No,GOVERNMENT ENGINEERING COLLEGE SREEKRISHNAPURAM ( Government )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTATIONAL LINGUISTICS),M.Tech,Full Time,18,Admissions Pending,No,No,GOVERNMENT ENGINEERING COLLEGE SREEKRISHNAPURAM ( Government )
Engineering and Technology,MECHANICAL ENGINEERING(Robotics),M.Tech,Full Time,18,Admissions Pending,No,No,GOVERNMENT ENGINEERING COLLEGE SREEKRISHNAPURAM ( Government )
Architecture and Town Planning,ARCHITECTURE,B.Arch,Full Time,40,Admissions Pending,No,No,GOVERNMENT ENGINEERING COLLEGE THRISSUR ( Government )
Engineering and Technology,PRODUCTION ENGINEERING,B.Tech,Full Time,60,Admissions Pending,No,No,GOVERNMENT ENGINEERING COLLEGE THRISSUR ( Government )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,120,Admissions Pending,No,No,GOVERNMENT ENGINEERING COLLEGE THRISSUR ( Government )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,Admissions Pending,No,No,GOVERNMENT ENGINEERING COLLEGE THRISSUR ( Government )
Engineering and Technology,CHEMICAL ENGINEERING,B.Tech,Full Time,120,Admissions Pending,No,No,GOVERNMENT ENGINEERING COLLEGE THRISSUR ( Government )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,120,Admissions Pending,No,No,GOVERNMENT ENGINEERING COLLEGE THRISSUR ( Government )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,120,Admissions Pending,No,No,GOVERNMENT ENGINEERING COLLEGE THRISSUR ( Government )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,120,Admissions Pending,No,No,GOVERNMENT ENGINEERING COLLEGE THRISSUR ( Government )
Architecture and Town Planning,Urban Planning(Urban Planning),M. Planning,Full Time,18,Admissions Pending,No,No,GOVERNMENT ENGINEERING COLLEGE THRISSUR ( Government )
Engineering and Technology,CIVIL ENGINEERING(ENVIRONMENTAL ENGINEERING),M.Tech,Full Time,18,Admissions Pending,No,No,GOVERNMENT ENGINEERING COLLEGE THRISSUR ( Government )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,Admissions Pending,No,No,GOVERNMENT ENGINEERING COLLEGE, WAYANAD ( Government )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,Admissions Pending,No,No,GOVERNMENT ENGINEERING COLLEGE, WAYANAD ( Government )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,120,Admissions Pending,No,No,GOVERNMENT ENGINEERING COLLEGE, WAYANAD ( Government )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,No,No,GOVERNMENT ENGINEERING COLLEGE, WAYANAD ( Government )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(NETWORKS AND SECURITY),M.Tech,Full Time,18,Admissions Pending,No,No,GOVERNMENT ENGINEERING COLLEGE, WAYANAD ( Government )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(COMMUNICATION ENGINEERING AND SIGNAL PROCESSING),M.Tech,Full Time,18,Admissions Pending,No,No,GOVERNMENT ENGINEERING COLLEGE, WAYANAD ( Government )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,No,No,GOVT. ENGINEERING COLLEGE, BARTON HILL ( Government )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,Admissions Pending,No,No,GOVT. ENGINEERING COLLEGE, BARTON HILL ( Government )
Engineering and Technology,INFORMATION TECHNOLOGY,B.Tech,Full Time,60,Admissions Pending,No,No,GOVT. ENGINEERING COLLEGE, BARTON HILL ( Government )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,No,No,GOVT. ENGINEERING COLLEGE, BARTON HILL ( Government )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,Admissions Pending,No,No,GOVT. ENGINEERING COLLEGE, BARTON HILL ( Government )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(SIGNAL PROCESSING),M.Tech,Full Time,18,Admissions Pending,No,No,GOVT. ENGINEERING COLLEGE, BARTON HILL ( Government )
Engineering and Technology,INFORMATION TECHNOLOGY(NETWORK ENGINEERING),M.Tech,Full Time,18,Admissions Pending,No,No,GOVT. ENGINEERING COLLEGE, BARTON HILL ( Government )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING(POWER SYSTEM AND CONTROL),M.Tech,Full Time,18,Admissions Pending,No,No,GOVT. ENGINEERING COLLEGE, BARTON HILL ( Government )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING(POWER ELECTRONICS AND DRIVES),M.Tech,Full Time,18,Admissions Pending,No,No,GOVT. ENGINEERING COLLEGE, BARTON HILL ( Government )
Engineering and Technology,INTER DISCIPLINARY(TRANSLATIONAL ENGINEERING),M.Tech,Full Time,18,Admissions Pending,No,No,GOVT. ENGINEERING COLLEGE, BARTON HILL ( Government )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,Admissions Pending,No,No,GOVT. ENGINEERING COLLEGE, KOZHIKODE ( Government )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,No,No,GOVT. ENGINEERING COLLEGE, KOZHIKODE ( Government )
Engineering and Technology,APPLIED ELECTRONICS & INSTRUMENTATION ENGINEERING,B.Tech,Full Time,60,Admissions Pending,No,No,GOVT. ENGINEERING COLLEGE, KOZHIKODE ( Government )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,No,No,GOVT. ENGINEERING COLLEGE, KOZHIKODE ( Government )
Engineering and Technology,CHEMICAL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,No,No,GOVT. ENGINEERING COLLEGE, KOZHIKODE ( Government )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(SIGNAL PROCESSING),M.Tech,Full Time,18,Admissions Pending,No,No,GOVT. ENGINEERING COLLEGE, KOZHIKODE ( Government )
Engineering and Technology,MECHANICAL ENGINEERING(ENERGY SYSTEMS ANALYSIS AND DESIGN),M.Tech,Full Time,18,Admissions Pending,No,No,GOVT. ENGINEERING COLLEGE, KOZHIKODE ( Government )
Engineering and Technology,CHEMICAL ENGINEERING(COMPUTER AIDED PROCESS DESIGN),M.Tech,Full Time,18,Admissions Pending,No,No,GOVT. ENGINEERING COLLEGE, KOZHIKODE ( Government )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,GURUDEVA INSTITUTE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,30,Admissions Pending,Yes,No,GURUDEVA INSTITUTE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,GURUDEVA INSTITUTE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,GURUDEVA INSTITUTE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,30,Admissions Pending,Yes,No,GURUDEVA INSTITUTE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(CYBER SECURITY),M.Tech,Full Time,12,Admissions Pending,Yes,No,GURUDEVA INSTITUTE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(COMMUNICATION ENGINEERING),M.Tech,Full Time,24,Admissions Pending,Yes,No,GURUDEVA INSTITUTE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,30,Admissions Pending,Yes,No,HEERA COLLEGE OF ENGINEERING AND TECHNOLOGY (HCET) ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,HEERA COLLEGE OF ENGINEERING AND TECHNOLOGY (HCET) ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,HEERA COLLEGE OF ENGINEERING AND TECHNOLOGY (HCET) ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,30,Admissions Pending,Yes,No,HEERA COLLEGE OF ENGINEERING AND TECHNOLOGY (HCET) ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,HEERA COLLEGE OF ENGINEERING AND TECHNOLOGY (HCET) ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,30,Admissions Pending,Yes,No,HOLY GRACE ACADEMY OF ENGINEERING ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,HOLY GRACE ACADEMY OF ENGINEERING ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,30,Admissions Pending,Yes,No,HOLY GRACE ACADEMY OF ENGINEERING ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,30,Admissions Pending,Yes,No,HOLY GRACE ACADEMY OF ENGINEERING ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,30,Admissions Pending,Yes,No,HOLY GRACE ACADEMY OF ENGINEERING ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,ICCS COLLEGE OF ENGINEERING AND MANAGEMENT ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,ICCS COLLEGE OF ENGINEERING AND MANAGEMENT ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,ICCS COLLEGE OF ENGINEERING AND MANAGEMENT ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,Admissions Pending,Yes,No,IES COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,IES COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,IES COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,IES COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,IES COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(VLSI DESIGN),M.Tech,Full Time,18,Admissions Pending,No,No,IES COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,18,Admissions Pending,No,No,IES COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,CIVIL ENGINEERING(GEOTECHNICAL ENGINEERING),M.Tech,Full Time,18,Admissions Pending,No,No,IES COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,ILAHIA COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,Admissions Pending,Yes,No,ILAHIA COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
