Program Category,Program Name,Degree,Program Type,Sanctioned Intake,Actual Intake,NRI,PIO,clg_name
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,43,Yes,No,ALBERTIAN INSTITUTE OF SCIENCE AND TECHNOLOGY (AISAT)- TECHNICAL CAMPUS ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,43,Yes,No,ALBERTIAN INSTITUTE OF SCIENCE AND TECHNOLOGY (AISAT)- TECHNICAL CAMPUS ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,42,Yes,No,ALBERTIAN INSTITUTE OF SCIENCE AND TECHNOLOGY (AISAT)- TECHNICAL CAMPUS ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,24,Yes,No,ALBERTIAN INSTITUTE OF SCIENCE AND TECHNOLOGY (AISAT)- TECHNICAL CAMPUS ( Private )
Engineering and Technology,CIVIL ENGINEERING(GEOMECHANICS AND STRUCTURES),M.Tech,Full Time,18,2,No,No,ALBERTIAN INSTITUTE OF SCIENCE AND TECHNOLOGY (AISAT)- TECHNICAL CAMPUS ( Private )
Engineering and Technology,METALLURGY,B.Tech,Full Time,60,18,Yes,No,AMAL JYOTHI COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,CHEMICAL ENGINEERING,B.Tech,Full Time,60,75,Yes,No,AMAL JYOTHI COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,120,109,Yes,No,AMAL JYOTHI COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,120,117,Yes,No,AMAL JYOTHI COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,INFORMATION TECHNOLOGY,B.Tech,Full Time,60,42,Yes,No,AMAL JYOTHI COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,AUTOMOBILE ENGINEERING,B.Tech,Full Time,60,37,Yes,No,AMAL JYOTHI COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,120,108,Yes,No,AMAL JYOTHI COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,43,Yes,No,AMAL JYOTHI COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,120,125,Yes,No,AMAL JYOTHI COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,MECHANICAL ENGINEERING(MACHINE DESIGN),M.Tech,Full Time,18,4,Yes,No,AMAL JYOTHI COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,46,Yes,No,AWH ENGINEERING COLLEGE ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,9,Yes,No,AWH ENGINEERING COLLEGE ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,26,Yes,No,AWH ENGINEERING COLLEGE ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,7,Yes,No,AWH ENGINEERING COLLEGE ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,40,Yes,No,AWH ENGINEERING COLLEGE ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING(POWER ELECTRONICS),M.Tech,Full Time,24,Admissions Pending,Yes,No,AWH ENGINEERING COLLEGE ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(VLSI DESIGN),M.Tech,Full Time,18,Admissions Pending,Yes,No,AWH ENGINEERING COLLEGE ( Private )
Engineering and Technology,CIVIL ENGINEERING(STRUCTURAL ENGINEERING),M.Tech,Full Time,18,7,Yes,No,AWH ENGINEERING COLLEGE ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,24,2,Yes,No,AWH ENGINEERING COLLEGE ( Private )
MCA,MASTERS IN COMPUTER APPLICATIONS,MCA,Full Time,60,12,No,No,AWH ENGINEERING COLLEGE ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,1,Yes,Yes,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,3,Yes,Yes,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,120,3,Yes,Yes,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,120,5,Yes,Yes,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,3,Yes,Yes,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(EMBEDDED SYSTEMS),M.Tech,Full Time,18,1,No,No,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING(STRUCTURAL ENGINEERING),M.Tech,Full Time,18,Admissions Pending,No,No,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,14,Yes,No,BASELIOS MATHEWS II COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,APPLIED ELECTRONICS & INSTRUMENTATION ENGINEERING,B.Tech,Full Time,60,18,Yes,No,BASELIOS MATHEWS II COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,35,Yes,No,BASELIOS MATHEWS II COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,59,Yes,No,BASELIOS MATHEWS II COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,58,Yes,No,BASELIOS MATHEWS II COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,32,Yes,No,BASELIOS MATHEWS II COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,18,4,No,No,BASELIOS MATHEWS II COLLEGE OF ENGINEERING ( Private )
Architecture and Town Planning,ARCHITECTURE,B.Arch,Full Time,40,36,Yes,No,BISHOP JEROME INSTITUTE ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,32,Yes,No,BISHOP JEROME INSTITUTE ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,59,Yes,No,BISHOP JEROME INSTITUTE ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,45,Yes,No,BISHOP JEROME INSTITUTE ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,23,Yes,No,BISHOP JEROME INSTITUTE ( Private )
Management,MASTERS IN BUSINESS ADMINISTRATION,MBA,Full Time,60,40,No,No,BISHOP JEROME INSTITUTE ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,7,No,No,CARMEL COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,39,No,No,CARMEL COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,43,No,No,CARMEL COLLEGE OF ENGINEERING AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,21,Yes,No,CHRIST COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,47,Yes,No,CHRIST COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,59,Yes,No,CHRIST COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,35,Yes,No,CHRIST COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,11,Yes,No,CHRIST COLLEGE OF ENGINEERING ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,21,Yes,No,CHRIST KNOWLEDGE CITY ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,Admissions Pending,Yes,No,CHRIST KNOWLEDGE CITY ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,20,Yes,No,CHRIST KNOWLEDGE CITY ( Private )
Engineering and Technology,CIVIL ENGINEERING(STRUCTURAL ENGINEERING AND CONSTRUCTION MANAGEMENT),M.Tech,Full Time,24,Admissions Pending,No,No,CHRIST KNOWLEDGE CITY ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,48,Admissions Pending,No,No,CHRIST KNOWLEDGE CITY ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(VLSI AND EMBEDDED SYSTEMS),M.Tech,Full Time,24,Admissions Pending,No,No,CHRIST KNOWLEDGE CITY ( Private )
MCA,MASTERS IN COMPUTER APPLICATIONS,MCA,Full Time,60,Admissions Pending,No,No,CHRIST KNOWLEDGE CITY ( Private )
MCA,MCA 2nd Year Direct,MCA (Second Year Direct),Full Time,60,13,No,No,CHRIST KNOWLEDGE CITY ( Private )
MCA,MCA Integrated,MCA Dual degree (INTEGRATED),Full Time,60,6,No,No,CHRIST KNOWLEDGE CITY ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,120,Admissions Pending,No,No,COCHIN INSTITUTE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,120,1,No,No,COCHIN INSTITUTE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,AUTOMOBILE ENGINEERING,B.Tech,Full Time,60,2,No,No,COCHIN INSTITUTE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,120,4,No,No,COCHIN INSTITUTE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,1,No,No,COCHIN INSTITUTE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,1,No,No,COCHIN INSTITUTE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,CIVIL ENGINEERING(STRUCTURAL ENGINEERING AND CONSTRUCTION MANAGEMENT),M.Tech,Full Time,18,2,No,No,COCHIN INSTITUTE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,18,2,No,No,COCHIN INSTITUTE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(APPLIED ELECTRONICS),M.Tech,Full Time,18,1,No,No,COCHIN INSTITUTE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(VLSI AND EMBEDDED SYSTEMS DESIGN),M.Tech,Full Time,18,Admissions Pending,No,No,COCHIN INSTITUTE OF SCIENCE AND TECHNOLOGY ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,27,No,No,COLLEGE OF ENGINEERING, KOTTARAKKARA ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,51,No,No,COLLEGE OF ENGINEERING, KOTTARAKKARA ( Government Self financing )
Architecture and Town Planning,ARCHITECTURE,B.Arch,Full Time,120,116,No,No,COLLEGE OF ARCHITECTURE TRIVANDRUM ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,31,Yes,No,COLLEGE OF ENGINEERING KALLOOPPARA ( Government Self financing )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,37,Yes,No,COLLEGE OF ENGINEERING KALLOOPPARA ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,62,Yes,No,COLLEGE OF ENGINEERING KALLOOPPARA ( Government Self financing )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(SIGNAL PROCESSING),M.Tech,Full Time,24,6,Yes,No,COLLEGE OF ENGINEERING KALLOOPPARA ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(CYBER FORENSICS AND INFORMATION SECURITY),M.Tech,Full Time,24,6,Yes,No,COLLEGE OF ENGINEERING KALLOOPPARA ( Government Self financing )
Architecture and Town Planning,ARCHITECTURE,B.Arch,Full Time,40,30,Yes,No,COLLEGE OF ENGINEERING & TECHNOLOGY-PAYYANUR ( Private )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,11,Yes,No,COLLEGE OF ENGINEERING & TECHNOLOGY-PAYYANUR ( Private )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,31,Yes,No,COLLEGE OF ENGINEERING & TECHNOLOGY-PAYYANUR ( Private )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,24,Yes,No,COLLEGE OF ENGINEERING & TECHNOLOGY-PAYYANUR ( Private )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,11,Yes,No,COLLEGE OF ENGINEERING & TECHNOLOGY-PAYYANUR ( Private )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,60,Yes,No,COLLEGE OF ENGINEERING ADOOR ( Government Self financing )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,120,114,Yes,No,COLLEGE OF ENGINEERING ADOOR ( Government Self financing )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,120,69,Yes,No,COLLEGE OF ENGINEERING ADOOR ( Government Self financing )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,47,Yes,No,COLLEGE OF ENGINEERING ADOOR ( Government Self financing )
Engineering and Technology,MECHANICAL ENGINEERING(THERMAL ENGINEERING),M.Tech,Full Time,18,12,No,No,COLLEGE OF ENGINEERING ADOOR ( Government Self financing )
Engineering and Technology,INFORMATION TECHNOLOGY,B.Tech,Full Time,60,14,Yes,No,COLLEGE OF ENGINEERING AND MANAGEMENT, PUNNAPRA ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,53,Yes,No,COLLEGE OF ENGINEERING AND MANAGEMENT, PUNNAPRA ( Government Self financing )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,26,Yes,No,COLLEGE OF ENGINEERING AND MANAGEMENT, PUNNAPRA ( Government Self financing )
Engineering and Technology,MECHANICAL ENGINEERING,B.Tech,Full Time,60,59,Yes,No,COLLEGE OF ENGINEERING AND MANAGEMENT, PUNNAPRA ( Government Self financing )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,60,Yes,No,COLLEGE OF ENGINEERING AND MANAGEMENT, PUNNAPRA ( Government Self financing )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,37,Yes,No,COLLEGE OF ENGINEERING AND MANAGEMENT, PUNNAPRA ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER SCIENCE AND ENGINEERING),M.Tech,Full Time,18,4,No,No,COLLEGE OF ENGINEERING AND MANAGEMENT, PUNNAPRA ( Government Self financing )
Engineering and Technology,MECHANICAL ENGINEERING(COMPUTER INTEGRATED MANUFACTURING),M.Tech,Full Time,18,2,No,No,COLLEGE OF ENGINEERING AND MANAGEMENT, PUNNAPRA ( Government Self financing )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,26,No,No,COLLEGE OF ENGINEERING ARANMULA ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,36,No,No,COLLEGE OF ENGINEERING ARANMULA ( Government Self financing )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,13,No,No,COLLEGE OF ENGINEERING ARANMULA ( Government Self financing )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,54,No,No,COLLEGE OF ENGINEERING ARANMULA ( Government Self financing )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,50,No,No,COLLEGE OF ENGINEERING ATTINGAL ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,53,No,No,COLLEGE OF ENGINEERING ATTINGAL ( Government Self financing )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,43,No,No,COLLEGE OF ENGINEERING ATTINGAL ( Government Self financing )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,120,109,Yes,No,COLLEGE OF ENGINEERING CHENGANNUR ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,120,120,Yes,No,COLLEGE OF ENGINEERING CHENGANNUR ( Government Self financing )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,120,105,Yes,No,COLLEGE OF ENGINEERING CHENGANNUR ( Government Self financing )
Engineering and Technology,ELECTRONICS & INSTRUMENTATION ENGINEERING,B.Tech,Full Time,60,36,Yes,No,COLLEGE OF ENGINEERING CHENGANNUR ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(IMAGE PROCESSING),M.Tech,Full Time,24,8,Yes,No,COLLEGE OF ENGINEERING CHENGANNUR ( Government Self financing )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(VLSI AND EMBEDDED SYSTEMS),M.Tech,Full Time,24,18,Yes,No,COLLEGE OF ENGINEERING CHENGANNUR ( Government Self financing )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,39,Yes,No,COLLEGE OF ENGINEERING CHERTHALA ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,90,73,Yes,No,COLLEGE OF ENGINEERING CHERTHALA ( Government Self financing )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,120,61,Yes,No,COLLEGE OF ENGINEERING CHERTHALA ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(COMPUTER AND INFORMATION SCIENCE),M.Tech,Full Time,24,10,No,No,COLLEGE OF ENGINEERING CHERTHALA ( Government Self financing )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(SIGNAL PROCESSING),M.Tech,Full Time,24,3,No,No,COLLEGE OF ENGINEERING CHERTHALA ( Government Self financing )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,42,Yes,Yes,COLLEGE OF ENGINEERING KARUNAGAPPALLY ( Government Self financing )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,31,Yes,No,COLLEGE OF ENGINEERING KARUNAGAPPALLY ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,39,Yes,No,COLLEGE OF ENGINEERING KARUNAGAPPALLY ( Government Self financing )
Engineering and Technology,ELECTRONICS AND COMMUNICATION ENGINEERING(SIGNAL PROCESSING),M.Tech,Full Time,24,20,No,No,COLLEGE OF ENGINEERING KARUNAGAPPALLY ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE AND ENGINEERING(IMAGE PROCESSING),M.Tech,Full Time,24,10,No,No,COLLEGE OF ENGINEERING KARUNAGAPPALLY ( Government Self financing )
Engineering and Technology,ELECTRONICS & COMMUNICATION ENGG,B.Tech,Full Time,60,39,Yes,No,COLLEGE OF ENGINEERING KIDANGOOR ( Government Self financing )
Engineering and Technology,CIVIL ENGINEERING,B.Tech,Full Time,60,55,Yes,No,COLLEGE OF ENGINEERING KIDANGOOR ( Government Self financing )
Engineering and Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,B.Tech,Full Time,60,35,Yes,No,COLLEGE OF ENGINEERING KIDANGOOR ( Government Self financing )
Engineering and Technology,INFORMATION TECHNOLOGY,B.Tech,Full Time,45,23,Yes,No,COLLEGE OF ENGINEERING KIDANGOOR ( Government Self financing )
Engineering and Technology,COMPUTER SCIENCE & ENGINEERING,B.Tech,Full Time,60,46,Yes,No,COLLEGE OF ENGINEERING KIDANGOOR ( Government Self financing )
Engineering and Technology,ELECTRONICS & INSTRUMENTATION ENGINEERING,B.Tech,Full Time,60,15,Yes,No,COLLEGE OF ENGINEERING KIDANGOOR ( Government Self financing )
